,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_lr,server_opt_momentum,client_opt_name,client_opt_lr,round,accuracy,f1,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps
322,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,323,0.8480392156862745,0.8834586466165414,0.3859141044428243,0.10606841899454593,0.0027297153137624264,0.003475534962490201,0.0007458195905201137,5
323,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,324,0.8602941176470589,0.8938547486033519,0.36321718260353686,0.07001259288284926,0.0032823062501847744,0.004933435469865799,0.0016511293360963464,15
324,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,325,0.8676470588235294,0.9014598540145985,0.34086778783695953,0.08232675260398536,0.002913422416895628,0.003467600094154477,0.0005541775608435273,10
325,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,326,0.8651960784313726,0.9023090586145648,0.33028370949129265,0.03595423417910933,0.0023746953811496496,0.0031068557873368263,0.0007321603479795158,25
326,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,327,0.8676470588235294,0.9084745762711864,0.4138543527303994,0.02680508835427463,0.0023210840299725533,0.003059643553569913,0.0007385594071820378,25
327,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,328,0.8651960784313726,0.905982905982906,0.39525922292195187,0.33936737034469844,0.006660602055490017,0.009968220256268978,0.003307618433609605,5
328,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,329,0.8627450980392157,0.9020979020979021,0.37515165437670317,0.11089437188580634,0.003220053855329752,0.0038869038689881563,0.0006668499554507434,5
329,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,330,0.8578431372549019,0.8986013986013986,0.3838357107700123,0.035764455008320505,0.002954818308353424,0.00396583741530776,0.001011019223369658,15
330,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,331,0.8627450980392157,0.9037800687285223,0.4024493287810508,0.10793535874225199,0.002381935017183423,0.0032168147154152393,0.0008348796982318163,5
331,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,332,0.8578431372549019,0.9026845637583892,0.47626840254501895,0.1082296821009368,0.002953952644020319,0.003770554903894663,0.000816602143459022,5
332,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,333,0.8284313725490197,0.8859934853420195,0.6149184760413882,0.023003140021464787,0.0028481686022132635,0.003490230068564415,0.0006420615245588124,20
333,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,334,0.8112745098039216,0.8779714738510301,0.8244221227662409,0.013592182784923352,0.00235886313021183,0.0029148519970476627,0.0005559889832511544,30
334,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,335,0.8112745098039216,0.8764044943820225,0.7591512643540388,0.2628991777496412,0.005113800056278706,0.007853074930608273,0.002739274874329567,5
335,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,336,0.8480392156862745,0.8966666666666666,0.535603407809771,0.24749284068355332,0.005265532527118921,0.007269240450114012,0.0020037079229950905,5
336,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,337,0.8700980392156863,0.9051878354203936,0.3928994715919116,0.1340208277083002,0.002881131134927273,0.0037420799490064383,0.0008609488140791655,5
337,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,338,0.8382352941176471,0.8730769230769231,0.4722788816902275,0.1596369396033697,0.0034696937073022127,0.004190720152109861,0.0007210264448076487,5
338,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,339,0.8235294117647058,0.8571428571428571,0.5485555826156747,0.20124171313829722,0.004217925481498241,0.005930628161877394,0.0017127025639638305,5
339,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,340,0.8382352941176471,0.8754716981132076,0.42440081064078006,0.19832045942079274,0.004326505120843649,0.007306638639420271,0.002980133518576622,5
340,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,341,0.8578431372549019,0.8982456140350877,0.37893363121239576,0.1066310165449977,0.0024616201408207417,0.0035351805854588747,0.0010735605610534549,5
341,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,342,0.8333333333333334,0.8877887788778878,0.5203393826868349,0.07259309188229963,0.002596913604065776,0.003268009517341852,0.0006710959132760763,10
342,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,343,0.7916666666666666,0.8661417322834646,0.720863330594547,0.05418788877315819,0.0025529381819069386,0.0030728913843631744,0.0005199530860409141,15
343,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,344,0.7965686274509803,0.869701726844584,0.7066258758616945,0.17633703771512957,0.0028050425462424755,0.004650923889130354,0.0018458813428878784,5
344,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,345,0.8088235294117647,0.8741935483870967,0.5886469498966072,0.15777127468958496,0.0024492652155458927,0.003233217168599367,0.0007839519530534744,5
345,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,346,0.8357843137254902,0.8866328257191202,0.4367580276676545,0.14093101814389228,0.0028070062398910522,0.0038857131730765104,0.0010787068167701364,5
346,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,347,0.8529411764705882,0.8954703832752613,0.40232829258357194,0.08068472900195046,0.0032086209394037724,0.004046809859573841,0.0008381889201700687,10
347,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,348,0.8627450980392157,0.8974358974358975,0.4164802640238229,0.10675670771859587,0.0023410613648593426,0.002754487097263336,0.0004134256159886718,5
348,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,349,0.8602941176470589,0.8972972972972973,0.42455886864998177,0.023852072163329772,0.0023042415268719196,0.004141540266573429,0.0018372987397015095,30
349,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,350,0.8627450980392157,0.901060070671378,0.4409167459508514,0.06429435648024083,0.0023549029137939215,0.0028146281838417053,0.0004597252991516143,5
350,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,351,0.8553921568627451,0.8963093145869947,0.4593303878106834,0.09368343510665,0.0037959765177220106,0.004610419739037752,0.0008144431631080806,5
351,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,352,0.8504901960784313,0.8964346349745331,0.5517972500186742,0.008777924174836905,0.0022707930766046047,0.003453758778050542,0.0011829655850306153,65
352,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,353,0.8480392156862745,0.8956228956228957,0.5814928748386948,0.12391996761318295,0.0038787145167589188,0.005410113837569952,0.0015313993208110332,5
353,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,354,0.8529411764705882,0.8972602739726028,0.5347209918488492,0.09720489714993163,0.0025842515751719475,0.003474818542599678,0.0008905670838430524,5
354,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,355,0.8725490196078431,0.9081272084805654,0.4896167372912625,0.1407060436019674,0.006721375044435263,0.008269340731203556,0.0015479656867682934,5
355,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,356,0.8455882352941176,0.8839779005524862,0.50511243147319,0.18431061579845848,0.0067677865736186504,0.00907308328896761,0.002305296715348959,5
356,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,357,0.8455882352941176,0.8835489833641405,0.49800181842874736,0.060819992034230386,0.004005772527307272,0.005907420068979263,0.0019016476580873132,10
357,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,358,0.8676470588235294,0.9032258064516129,0.4670760222589688,0.18240711931837722,0.0032323161140084267,0.004553451202809811,0.0013211352052167058,5
358,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,359,0.8651960784313726,0.9056603773584906,0.504648051050026,0.13962251438293607,0.005960860755294561,0.007350793574005365,0.0013899327022954822,5
359,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,360,0.8259803921568627,0.8849270664505673,0.728934186525579,0.06064279526122847,0.003651853883638978,0.0051273624412715435,0.0014755085576325655,5
360,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,361,0.7892156862745098,0.8643533123028391,0.9116612291545607,0.22769062737002965,0.006246548146009445,0.007863233797252178,0.0016166858840733767,5
361,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,362,0.7450980392156863,0.8424242424242424,1.3145509349617663,0.0009381818296571173,0.002309342846274376,0.003515211632475257,0.001205868786200881,730
362,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,363,0.7475490196078431,0.8437025796661608,1.3554408556599669,0.2384248572413344,0.005594948306679726,0.008166572079062462,0.002571623772382736,5
363,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,364,0.7720588235294118,0.8549141965678627,1.0562874916661302,0.24390860537532716,0.005605843849480152,0.008203511126339436,0.002597667509689927,5
364,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,365,0.8333333333333334,0.8885245901639345,0.6912223316624067,0.24288964460487478,0.00419066846370697,0.005687191616743803,0.0014965231530368328,5
365,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,366,0.8627450980392157,0.901060070671378,0.4862554032816643,0.07153124070027843,0.0025361047592014074,0.003162308828905225,0.0006262041279114783,5
366,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,367,0.8480392156862745,0.8834586466165414,0.5031565982008389,0.04024168690200895,0.0022985166870057583,0.0028427063953131437,0.0005441897665150464,10
367,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,368,0.8235294117647058,0.857707509881423,0.6052246533115121,0.15430019485764204,0.003059021895751357,0.003884770441800356,0.0008257485460489988,5
368,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,369,0.8186274509803921,0.852589641434263,0.6023625183266168,0.1443516313424334,0.005317207425832748,0.00708688935264945,0.0017696819268167019,5
369,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,370,0.8284313725490197,0.8622047244094488,0.5376255576151843,0.16011897560209037,0.0026752445846796036,0.003537296550348401,0.0008620519074611366,5
370,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,371,0.8627450980392157,0.8966789667896679,0.3927768159739892,0.13405877955257892,0.003206860274076462,0.005408419296145439,0.0022015590220689774,5
371,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,372,0.8676470588235294,0.9045936395759717,0.36987313346289025,0.1340622003003955,0.002444692887365818,0.002936105476692319,0.00049141253111884,5
372,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,373,0.8676470588235294,0.9078498293515358,0.4251461410118888,0.030184555054176606,0.0023296955041587353,0.0029556425288319588,0.0006259471410885453,25
373,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,374,0.8112745098039216,0.8760064412238325,0.6406186248510208,0.007436065678983664,0.0022487319074571133,0.0036226012744009495,0.0013738693669438362,105
374,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,375,0.803921568627451,0.8717948717948718,0.7137309966849131,0.21404686857014896,0.0027602266054600477,0.005065311212092638,0.0023050846066325903,5
375,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,376,0.8088235294117647,0.875,0.7576967195514133,0.016450975298066627,0.0023487203288823366,0.002926549641415477,0.0005778292543254793,40
376,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,377,0.8333333333333334,0.8870431893687708,0.6212245075570821,0.18419029156444594,0.005017031449824572,0.00776075292378664,0.0027437214739620686,5
377,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,378,0.8578431372549019,0.9013605442176871,0.6128299045308,0.002038092718444646,0.002381232101470232,0.0034530151169747114,0.0010717831319198012,310
378,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,379,0.8553921568627451,0.8970331588132635,0.5834914747732304,0.1760996046627406,0.006232095416635275,0.007844780571758747,0.0016126851551234722,5
379,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,380,0.8431372549019608,0.8840579710144928,0.5634113691830506,0.16351798558491282,0.003554367460310459,0.004460650961846113,0.0009062835015356541,5
380,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,381,0.8480392156862745,0.8838951310861424,0.6205626516836905,0.11699979129014534,0.00506934430450201,0.006058639381080866,0.0009892950765788555,5
381,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,382,0.8455882352941176,0.8804554079696395,0.6671385047164079,0.1632777893694583,0.0027283818926662207,0.0034798220731317997,0.0007514401222579181,5
382,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,383,0.8431372549019608,0.8805970149253731,0.6320646925956038,0.15371883934014477,0.004954970441758633,0.007149645127356052,0.0021946749184280634,5
383,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,384,0.8406862745098039,0.8841354723707665,0.6387256229833892,0.0827663842914626,0.00355719868093729,0.004804624710232019,0.001247426145710051,5
384,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,385,0.8333333333333334,0.8847457627118644,0.7561373572209371,0.08907619621721097,0.005480107851326466,0.006592730525881052,0.0011126227909699082,5
385,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,386,0.821078431372549,0.8797364085667215,0.9020407814003228,0.10241915648570284,0.0033508031629025936,0.004081078805029392,0.0007302755257114768,5
386,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,387,0.8259803921568627,0.8845528455284553,0.9712585334599876,0.0770733760681469,0.005361868068575859,0.006822624243795872,0.001460755942389369,5
387,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,388,0.821078431372549,0.8816855753646677,1.0010167911853334,0.07870958912244533,0.004461080767214298,0.005569146480411291,0.0011080654803663492,5
388,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,389,0.8308823529411765,0.8855721393034826,0.830432023030167,0.21393664716044442,0.007968062534928322,0.010559813119471073,0.002591750118881464,5
389,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,390,0.8406862745098039,0.8888888888888888,0.6411948375396462,0.10805605748319069,0.003299377392977476,0.004495528526604176,0.0011961511336266994,5
390,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,391,0.8431372549019608,0.8844765342960289,0.5199760399580768,0.040536919629666955,0.0035705838818103075,0.004545033443719149,0.0009744495037011802,10
391,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,392,0.8504901960784313,0.8829174664107485,0.5638351804375941,0.09062378680566327,0.007404825650155544,0.009197129867970943,0.0017923044506460428,5
392,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,393,0.8284313725490197,0.8616600790513834,0.6158848314126041,0.10181966948090122,0.004242504946887493,0.0060028573498129845,0.0017603525193408132,5
393,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,394,0.8382352941176471,0.87109375,0.5770991727910644,0.06012372550554573,0.0035239807330071926,0.0049512917175889015,0.001427310868166387,10
394,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,395,0.8357843137254902,0.87569573283859,0.48315250076919647,0.12258485183119774,0.0033803298138082027,0.005327182821929455,0.001946853008121252,5
395,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,396,0.8553921568627451,0.8944543828264758,0.47942990955654713,0.09802545688115061,0.0029159937985241413,0.0036801849491894245,0.000764191267080605,5
396,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,397,0.8480392156862745,0.8931034482758621,0.517573214032774,0.12466212299885226,0.003400999354198575,0.00418930733576417,0.0007883079815655947,5
397,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,398,0.8529411764705882,0.898989898989899,0.585238769699251,0.05363332774897572,0.003688616445288062,0.004573381971567869,0.000884765584487468,10
398,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,399,0.8431372549019608,0.8940397350993378,0.6461288497364377,0.11650202592834831,0.003411788260564208,0.004231535829603672,0.0008197476272471249,5
399,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,400,0.8406862745098039,0.8911222780569514,0.612566963961809,0.15115607205545528,0.00727744959294796,0.009455901570618153,0.0021784519776701927,5
400,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,401,0.8455882352941176,0.8911917098445595,0.5348612946029022,0.12939308011438697,0.0038965269923210144,0.005145833361893892,0.001249306253157556,5
401,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,402,0.8504901960784313,0.8908765652951699,0.4519887256901711,0.14055129111744463,0.006843934766948223,0.008959534578025341,0.002115599811077118,5
402,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,403,0.8504901960784313,0.8851224105461394,0.4801210016103498,0.07989590335637331,0.0026582751888781786,0.003164172638207674,0.0005058973911218345,5
403,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,404,0.8504901960784313,0.8838095238095238,0.513336665261829,0.08598597027361393,0.0028726195450872183,0.003947492688894272,0.0010748731438070536,5
404,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,405,0.8578431372549019,0.8913857677902621,0.46128764027254837,0.13392399478703737,0.004097715951502323,0.006004433613270521,0.001906717661768198,5
405,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,406,0.8553921568627451,0.8909426987060998,0.4282944626037908,0.10609239946119486,0.002866983413696289,0.0033858313690871,0.0005188480718061328,5
406,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,407,0.8676470588235294,0.9055944055944056,0.4301275427124518,0.05052203691098839,0.0024938054848462343,0.0037811018992215395,0.0012872964143753052,10
407,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,408,0.8455882352941176,0.8930390492359932,0.5098979515662673,0.03769338326218228,0.002309077186509967,0.002767121186479926,0.00045804394176229835,15
408,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,409,0.8480392156862745,0.8959731543624161,0.5471741850099837,0.12955718255136162,0.004169311374425888,0.005389013793319464,0.0012197026517242193,5
409,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,410,0.8480392156862745,0.8956228956228957,0.5434340503358958,0.027273194488603627,0.003461793065071106,0.004570623394101858,0.0011088303290307522,25
410,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,411,0.8627450980392157,0.9047619047619048,0.49882812348112243,0.05136447970755399,0.00231372844427824,0.003048978978767991,0.0007352505344897509,10
411,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,412,0.8725490196078431,0.9090909090909091,0.44851555539336163,0.05214523165894207,0.0029219866264611483,0.0035380192566663027,0.0006160326302051544,10
412,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,413,0.8725490196078431,0.9057971014492754,0.4401022471686113,0.04878576862858608,0.0028614643961191177,0.003459389554336667,0.0005979251582175493,10
413,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,414,0.8725490196078431,0.9057971014492754,0.45607650215171425,0.042144655049778525,0.002301824279129505,0.0032914646435528994,0.0009896403644233942,10
414,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,415,0.8799019607843137,0.9120287253141831,0.4724518738244204,0.0518247308966238,0.004928001668304205,0.006404215004295111,0.001476213219575584,10
415,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,416,0.8774509803921569,0.9110320284697508,0.49050775376763694,0.09380695814965294,0.0038915062323212624,0.0048356447368860245,0.0009441386209800839,5
416,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,417,0.8676470588235294,0.9055944055944056,0.5183075515081987,0.08062201542779804,0.002362122992053628,0.002956569194793701,0.0005944462609477341,5
417,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,418,0.8700980392156863,0.9078260869565218,0.553192328570374,0.053254087488167,0.0027280456852167845,0.003320930525660515,0.0005928848404437304,5
418,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,419,0.8725490196078431,0.9094076655052264,0.557602159267773,0.07529565750621259,0.0028204838745296,0.003511844202876091,0.0006913603865541518,5
419,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,420,0.8553921568627451,0.9005059021922428,0.6432869969838637,0.014512096235412171,0.0022725521121174097,0.003334946231916547,0.0010623941197991371,25
420,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,421,0.8578431372549019,0.9023569023569024,0.6467127614205489,0.15531171080772765,0.009001152589917183,0.011447698809206486,0.0024465464521199465,5
421,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,422,0.8553921568627451,0.8998302207130731,0.6099223029929871,0.07193955045659095,0.002848598640412092,0.00348888011649251,0.0006402815924957395,5
422,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,423,0.8799019607843137,0.9141856392294221,0.5357986058789881,0.106160444135312,0.003655551001429558,0.004800423514097929,0.0011448725126683712,5
423,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,424,0.8774509803921569,0.9090909090909091,0.5104710474081324,0.06071827185805887,0.0026175302919000387,0.0035092574544250965,0.0008917271625250578,5
424,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,425,0.8725490196078431,0.9044117647058824,0.514697573325761,0.09106475867098197,0.0042810989543795586,0.005938208196312189,0.0016571091255173087,5
425,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,426,0.8725490196078431,0.9044117647058824,0.5092546844012652,0.10022694103769025,0.004198909737169743,0.005173642188310623,0.0009747325093485415,5
426,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,427,0.8725490196078431,0.9047619047619048,0.5063398558185345,0.07418319110991432,0.0029402538202703,0.003529779613018036,0.0005895258509553969,5
427,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,428,0.8725490196078431,0.9068100358422939,0.49589621798191263,0.021732114824505218,0.0024132393300533295,0.0033469682093709707,0.0009337288793176413,30
428,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,429,0.8676470588235294,0.906896551724138,0.5438162953128888,0.05907967962441035,0.0027074406389147043,0.0036289554554969072,0.0009215148747898638,10
429,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0023,,SGD,0.33,0.9,SGD,0.001,430,0.8455882352941176,0.8955223880597015,0.7257008787439154,0.06795435259933583,0.005322579760104418,0.006925083696842194,0.001602503820322454,5
