,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_lr,server_opt_weight_decay,client_opt_name,client_opt_lr,round,accuracy,f1,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps
311,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,312,0.8235294117647058,0.8803986710963455,0.641650586192697,0.00668028978231762,0.00020730005053337663,0.00032792420824989676,0.00012062415771652013,35
312,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,313,0.8357843137254902,0.8877721943048577,0.6618465653291958,0.010039122937069763,0.0010922396322712302,0.001605218625627458,0.0005129789933562279,35
313,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,314,0.8529411764705882,0.8939929328621908,0.683385571387286,0.007708459830610087,0.001366659882478416,0.0029867643024772406,0.0016201044199988246,40
314,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,315,0.8431372549019608,0.8823529411764706,0.8358261539628181,0.0035948273872404746,0.00016636088548693806,0.0002687430242076516,0.00010238213872071356,45
315,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,316,0.8186274509803921,0.8603773584905661,0.9720897057422382,0.008885727470947631,0.0009314967319369316,0.0013189696474000812,0.00038747291546314955,45
316,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,317,0.821078431372549,0.8620037807183365,1.067314404088036,0.0034302797667416078,0.0005641003372147679,0.0009352033957839012,0.0003711030585691333,35
317,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,318,0.8480392156862745,0.8904593639575972,0.8959635327748188,0.20024265961255877,0.01415668148547411,0.025514280423521996,0.011357598938047886,5
318,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,319,0.8431372549019608,0.891156462585034,0.9283042540819403,0.10320718229437867,0.008367134258151054,0.012380431406199932,0.004013297148048878,10
319,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,320,0.8406862745098039,0.8907563025210085,0.907516873757784,0.12835908505755164,0.024343710392713547,0.036498405039310455,0.012154693715274334,5
320,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,321,0.8529411764705882,0.9,0.8967839417769117,0.17537051209559043,0.013031955808401108,0.019060097634792328,0.006028141360729933,5
321,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,322,0.8406862745098039,0.8896434634974533,0.8658854749062848,0.030648066336289047,0.0036484342999756336,0.005691059865057468,0.002042625565081835,5
322,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,323,0.8382352941176471,0.8829787234042553,0.8561446013113977,0.10229626664270959,0.007729741279035807,0.013080607168376446,0.005350865889340639,5
323,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,324,0.8235294117647058,0.8651685393258427,0.9140933500625668,0.01985078004266446,0.01882094517350197,0.02824217453598976,0.009421229362487793,10
324,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,325,0.8161764705882353,0.8520710059171598,0.9723728713990354,0.030577930290665894,0.004945958033204079,0.007554217707365751,0.0026082596741616726,15
325,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,326,0.8014705882352942,0.8383233532934131,0.9672622517134775,0.1060141925079127,0.008557700552046299,0.012834517285227776,0.004276816733181477,5
326,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,327,0.8112745098039216,0.8493150684931506,0.7427766652293869,0.11233271943250049,0.0052295951172709465,0.00864472147077322,0.0034151263535022736,5
327,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,328,0.8504901960784313,0.8872458410351202,0.5582982508474779,0.006931073642853234,0.0005263480707071722,0.0010160368401557207,0.0004896887694485486,30
328,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,329,0.8676470588235294,0.9042553191489362,0.4826912550716752,0.17815310166527826,0.002512084785848856,0.003581400727853179,0.0010693158255890012,5
329,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,330,0.8504901960784313,0.8974789915966387,0.5372388206248847,0.009435989826063935,0.0010612073820084333,0.0017358798068016768,0.0006746723665855825,40
330,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,331,0.8161764705882353,0.8792270531400966,0.7639255211117915,0.0069719970131430905,0.0007222527638077736,0.0012934873811900616,0.000571234617382288,45
331,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,332,0.8259803921568627,0.8849270664505673,0.7510950377898054,0.050164063448707275,0.0015091015957295895,0.005299309268593788,0.0037902076728641987,25
332,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,333,0.8578431372549019,0.9023569023569024,0.6287481123124998,0.034292974305572,0.0016657509841024876,0.0026418818160891533,0.0009761307737790048,20
333,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,334,0.8651960784313726,0.9053356282271945,0.5636297755466099,0.04038469863783879,0.004502188879996538,0.006757132243365049,0.002254943363368511,10
334,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,335,0.8627450980392157,0.8981818181818182,0.5587190949122933,0.0515906480451425,0.002129914006218314,0.0039675235748291016,0.0018376095686107874,5
335,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,336,0.8406862745098039,0.8766603415559773,0.6604656482471482,0.08565192812432845,0.0016838011797517538,0.0023835403844714165,0.0006997391465120018,5
336,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,337,0.8284313725490197,0.8653846153846154,0.7290705966114924,0.07883863585690658,0.0018890665378421545,0.0032294150441884995,0.001340348506346345,5
337,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,338,0.8333333333333334,0.8712121212121212,0.7449276937632913,0.025448292831424628,0.0015726482961326838,0.0026912307366728783,0.0011185824405401945,10
338,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,339,0.8455882352941176,0.8818011257035647,0.7309221843161675,0.02182261716031159,0.0012524134945124388,0.0018517093267291784,0.0005992958904244006,10
339,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,340,0.8578431372549019,0.8941605839416058,0.6744074013527008,0.0816666483723869,0.0032484668772667646,0.005176355130970478,0.0019278882537037134,5
340,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,341,0.8627450980392157,0.900355871886121,0.6961189299780766,0.07874982013988,0.003066109027713537,0.004348922986537218,0.0012828139588236809,5
341,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,342,0.8602941176470589,0.8994708994708994,0.7053617640842419,0.028286300752855216,0.0016797163989394903,0.0026313546113669872,0.000951638154219836,5
342,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,343,0.8553921568627451,0.8970331588132635,0.736854258351206,0.002797021375348171,0.0004372164257802069,0.0006627094699069858,0.00022549304412677884,35
343,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,344,0.8553921568627451,0.8981001727115717,0.8163601942628613,0.003050124730388807,0.0012794861104339361,0.0019847163930535316,0.0007052302244119346,45
344,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,345,0.8504901960784313,0.892416225749559,0.7921796541212482,0.11329971999900106,0.020643936470150948,0.03196488693356514,0.011320950463414192,5
345,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,346,0.8357843137254902,0.8792792792792793,0.7935705169619919,0.012433804610433677,0.00253528100438416,0.0037126594688743353,0.0011773784644901752,15
346,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,347,0.8455882352941176,0.8864864864864865,0.7828580642361012,0.021197755021664006,0.004631473682820797,0.007012974005192518,0.0023815003223717213,5
347,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,348,0.8431372549019608,0.8861209964412812,0.7723647593805913,0.005094679179490499,0.000992514193058014,0.0016350940568372607,0.0006425798637792468,35
348,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,349,0.8553921568627451,0.8973913043478261,0.803270880984914,0.006413515284657478,0.0037032724358141422,0.005719014909118414,0.0020157424733042717,10
349,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,350,0.8406862745098039,0.8900169204737732,0.8898325194975626,0.0027872826358361627,0.0015561822801828384,0.0025458307936787605,0.000989648513495922,40
350,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,351,0.8406862745098039,0.8911222780569514,0.8760345841646103,0.0540175482397899,0.02471020445227623,0.03704288229346275,0.012332677841186523,5
351,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,352,0.8480392156862745,0.8959731543624161,0.8607326585296701,0.03813537465304964,0.006358833983540535,0.009312836453318596,0.002954002469778061,15
352,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,353,0.821078431372549,0.8820678513731826,1.0724041620083953,0.013680629838102814,0.05985535308718681,0.0903773158788681,0.03052196279168129,25
353,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,354,0.8186274509803921,0.8794788273615635,0.9416927328366357,0.2693905376266533,0.004072169773280621,0.007329086773097515,0.0032569169998168945,5
354,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,355,0.8504901960784313,0.8960817717206133,0.6292066831283235,0.2431357049848884,0.02128051221370697,0.03276434540748596,0.011483834125101566,5
355,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,356,0.8504901960784313,0.8927943760984183,0.5153496931580936,0.05065677928893517,0.0017966140294447541,0.003170674666762352,0.0013740606373175979,5
356,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,357,0.8455882352941176,0.8884955752212389,0.513901128524951,0.0656365818499277,0.0019646044820547104,0.0031788821797817945,0.0012142776977270842,5
357,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,358,0.8382352941176471,0.886986301369863,0.6108967973165872,0.023392217212434237,0.002321325708180666,0.004216130822896957,0.0018948051147162914,40
358,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,359,0.8406862745098039,0.8888888888888888,0.7089098693794963,0.00790170182051413,0.0013364632613956928,0.0018775862408801913,0.0005411230376921594,45
359,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,360,0.8259803921568627,0.8822553897180763,1.0094844618151375,0.041832671622978525,0.03946826234459877,0.06007855758070946,0.020610295236110687,5
360,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,361,0.8308823529411765,0.8859504132231405,1.1184059430647633,0.051226910653834536,0.00778684439137578,0.012815708294510841,0.005028863903135061,5
361,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,362,0.8431372549019608,0.8922558922558923,1.112630875580305,0.09213449119124562,0.0031850009690970182,0.00535418838262558,0.0021691874135285616,5
362,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,363,0.8431372549019608,0.8873239436619719,0.9349183176607624,0.2288944341610962,0.026047348976135254,0.040120020508766174,0.014072670601308346,5
363,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,364,0.8382352941176471,0.8829787234042553,0.8400840991394658,0.08507573264262949,0.007654275745153427,0.011754171922802925,0.004099896177649498,5
364,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,365,0.8480392156862745,0.8896797153024911,0.7501494392516392,0.0037266748008227693,0.0014080097898840904,0.001990345073863864,0.0005823352257721126,30
365,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,366,0.8553921568627451,0.8952042628774423,0.6740239158740117,0.1668600016486986,0.01241014339029789,0.01856001652777195,0.006149872671812773,5
366,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,367,0.8578431372549019,0.8982456140350877,0.6041074157669666,0.019223563949991435,0.0019066815730184317,0.0026436089538037777,0.0007369274389930069,30
367,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,368,0.8627450980392157,0.900709219858156,0.5667468199486999,0.015785841014520786,0.0008969012415036559,0.0014693558914586902,0.0005724546499550343,15
368,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,369,0.8578431372549019,0.8982456140350877,0.5685068133125063,0.008381603532406086,0.0008492482011206448,0.0014168890193104744,0.0005676408181898296,30
369,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,370,0.8627450980392157,0.9054054054054054,0.5735884891136996,0.09181020178754504,0.014639019966125488,0.022443488240242004,0.007804468274116516,5
370,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,371,0.8382352941176471,0.8918032786885246,0.6567295878667924,0.025504509049157298,0.0017250527162104845,0.0026939408853650093,0.0009688881691545248,15
371,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,372,0.8333333333333334,0.889967637540453,0.7369900883738106,0.007076009157268945,0.001180938328616321,0.0017445140983909369,0.0005635757697746158,40
372,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,373,0.8308823529411765,0.8885298869143781,0.7562049918913045,0.05451357592634547,0.0022796362172812223,0.003245157189667225,0.0009655209723860025,10
373,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,374,0.8333333333333334,0.889967637540453,0.7981026835417758,0.004693581827208012,0.0005010348977521062,0.0007213563658297062,0.00022032143897376955,40
374,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,375,0.8553921568627451,0.9018302828618968,0.6571119562231972,0.23662205446744342,0.006082742940634489,0.009892046451568604,0.0038093035109341145,5
375,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,376,0.8602941176470589,0.9025641025641026,0.5721770077270419,0.11231443859481563,0.011324075981974602,0.01665620133280754,0.005332124885171652,5
376,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,377,0.8431372549019608,0.8832116788321168,0.633656194011279,0.03786355405269812,0.002311491407454014,0.004064939450472593,0.0017534481594339013,5
377,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,378,0.8406862745098039,0.875717017208413,0.7989626861652177,0.016071560233831408,0.0018006740137934685,0.0025516636669635773,0.0007509897113777697,20
378,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,379,0.8406862745098039,0.8752399232245681,0.7732863099697758,0.05718020087418457,0.006735616829246283,0.010489590466022491,0.003753973636776209,5
379,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,380,0.8357843137254902,0.872865275142315,0.6921675297541215,0.006708558426665455,0.001344037358649075,0.0019173349719494581,0.0005732976133003831,40
380,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,381,0.8627450980392157,0.8985507246376812,0.5929550958966252,0.048641653824597605,0.005916344001889229,0.008952004835009575,0.003035660833120346,5
381,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,382,0.8651960784313726,0.9040139616055847,0.5332580988601252,0.12495254701158653,0.013786250725388527,0.02081725001335144,0.0070309992879629135,5
382,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,383,0.8529411764705882,0.9003322259136213,0.5847720867159831,0.0394386342804258,0.002519072964787483,0.0037335027009248734,0.0012144297361373901,5
383,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,384,0.8284313725490197,0.8863636363636364,0.6204651891500416,0.08122319466589639,0.0031225490383803844,0.004262673668563366,0.0011401246301829815,10
384,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,385,0.8186274509803921,0.8802588996763754,0.6436273346691593,0.009525053655185427,0.0006328345625661314,0.0008975357632152736,0.00026470120064914227,20
385,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,386,0.8112745098039216,0.8764044943820225,0.740379354102747,0.00592351375768582,0.00033546265331096947,0.000584747118409723,0.00024928446509875357,35
386,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,387,0.8284313725490197,0.8859934853420195,0.7500916923174872,0.017643689468968656,0.001235850853845477,0.0024353964254260063,0.0011995455715805292,30
387,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,388,0.8382352941176471,0.890728476821192,0.7542658374860527,0.00487182807798187,0.000548667972907424,0.0007225956651382148,0.00017392770678270608,35
388,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,389,0.8480392156862745,0.89419795221843,0.7044300522053769,0.006071308055996068,0.0009003437589854002,0.0017497510416433215,0.0008494072826579213,45
389,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,390,0.8602941176470589,0.8991150442477877,0.7496067595299488,0.006289555310892562,0.0009030469227582216,0.00145081733353436,0.0005477704107761383,35
390,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,391,0.8504901960784313,0.8912655971479501,0.7994108630541721,0.04018251733505167,0.0032187863253057003,0.004910684190690517,0.0016918977489694953,5
391,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,392,0.8382352941176471,0.8795620437956204,0.8510167649764494,0.04603704407539529,0.0053546191193163395,0.007772903889417648,0.002418284770101309,5
392,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,393,0.8431372549019608,0.8823529411764706,0.8789499544509454,0.012271425201712798,0.0017546513117849827,0.0028277654200792313,0.0010731141082942486,30
393,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,394,0.8529411764705882,0.8920863309352518,0.8565283479732827,0.09225967981716773,0.0166156105697155,0.0258738212287426,0.009258209727704525,10
394,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,395,0.8504901960784313,0.8888888888888888,0.8456344660805246,0.013582660261696827,0.017387256026268005,0.02615591138601303,0.008768655359745026,5
395,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,396,0.8406862745098039,0.8785046728971962,0.8416962457501772,0.007285708470070467,0.0026462923269718885,0.004101118538528681,0.0014548262115567923,35
396,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,397,0.8406862745098039,0.8789571694599627,0.8148679596471244,0.05470182416611352,0.004003794863820076,0.006412792019546032,0.0024089969228953123,5
397,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,398,0.8357843137254902,0.8788426763110307,0.7246844376224508,0.0870044044451788,0.008582048118114471,0.014872713014483452,0.006290664430707693,5
398,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,399,0.8504901960784313,0.8957264957264958,0.7318467841519034,0.08091917864900702,0.003800347214564681,0.006002681329846382,0.002202334115281701,5
399,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,400,0.8333333333333334,0.8885245901639345,0.837534971320351,0.007988764318482335,0.0008698950987309217,0.0012389696203172207,0.00036907452158629894,40
400,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,401,0.8406862745098039,0.8925619834710744,0.6969809555371552,0.1381100360536948,0.019350063055753708,0.0310664139688015,0.011716351844370365,5
401,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,402,0.8382352941176471,0.890728476821192,0.6406095304541226,0.000994274888216751,1.09176617115736e-05,2.6063016775879078e-05,1.5145355064305477e-05,40
402,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,403,0.8553921568627451,0.8998302207130731,0.5306743050499719,0.010040263513413566,0.00072636385448277,0.0014934272039681673,0.0007670633494853973,40
403,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,404,0.8578431372549019,0.8941605839416058,0.48245591301226753,0.020266312767108455,0.0013390114763751626,0.002867909148335457,0.0015288976719602942,35
404,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,405,0.8529411764705882,0.8880597014925373,0.5491331057810206,0.0038963642946328045,0.0002466074365656823,0.0005984691670164466,0.0003518617304507643,40
405,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,406,0.8333333333333334,0.870722433460076,0.6421404149064877,0.0037561300019400977,0.0012820970732718706,0.002001454122364521,0.0007193570490926504,35
406,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,407,0.8137254901960784,0.8532818532818532,0.7339861182440026,0.00708407665224513,0.00023403778322972357,0.00034534785663709044,0.00011131006613140926,20
407,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,408,0.8186274509803921,0.8571428571428571,0.7883116085919456,0.00559233930425425,0.0018011733191087842,0.0028438314329832792,0.001042658113874495,45
408,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,409,0.8333333333333334,0.8726591760299626,0.7705804129050104,0.057582661596825346,0.0024581237230449915,0.004505114629864693,0.002046990906819701,5
409,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,410,0.8651960784313726,0.9009009009009009,0.7675286936362539,0.03251382176871024,0.002570643089711666,0.0038976711221039295,0.0013270280323922634,10
410,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,411,0.8651960784313726,0.9040139616055847,0.7725354661310763,0.08148421256240301,0.00695107551291585,0.01022033579647541,0.0032692602835595608,5
411,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,412,0.8651960784313726,0.9056603773584906,0.8078291622959488,0.04124189899206006,0.01190077792853117,0.0183195061981678,0.006418728269636631,10
412,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,413,0.8602941176470589,0.9035532994923858,0.848568574904907,0.0009579630029509732,8.56155384099111e-05,0.00013247437891550362,4.685884414357133e-05,35
413,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,414,0.8529411764705882,0.9,0.9116442412729763,0.001068161101648002,0.0005066536250524223,0.0008462384575977921,0.00033958483254536986,40
414,roberta-base,glue,mrpc,2,100,10,1.0,8,1,500,True,0.0017,prob,AdamW,0.0001,0.01,SGD,0.001,415,0.8602941176470589,0.9048414023372288,0.922741265445474,0.11108411617557674,0.0030531149823218584,0.004641201347112656,0.0015880863647907972,5
