,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,fda,server_opt_name,server_opt_lr,server_opt_momentum,client_opt_name,client_opt_lr,round,accuracy,f1,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps
785,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,786,0.8382352941176471,0.8862068965517241,0.34895704191762444,0.2424624366685748,0.0005603737663477659,0.000880130217410624,0.00031975648016668856,1
786,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,787,0.8357843137254902,0.8881469115191987,0.38937024433421447,0.12654762963453928,0.0007621257682330906,0.0010400909231975675,0.0002779651549644768,3
787,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,788,0.8308823529411765,0.8855721393034826,0.409250390788942,0.2792271636426449,0.0010937873739749193,0.0015775152714923024,0.0004837278393097222,1
788,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,789,0.8284313725490197,0.8837209302325582,0.40094989970070766,0.147265434730798,0.0006333450437523425,0.0008323045331053436,0.00019895950390491635,2
789,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,790,0.8406862745098039,0.8900169204737732,0.35399074452545715,0.2668623849749565,0.0008095189114101231,0.0013480642810463905,0.0005385453696362674,2
790,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,791,0.8627450980392157,0.9014084507042254,0.32477023498173435,0.35370900481939316,0.0006542510818690062,0.0009102161275222898,0.0002559650456532836,1
791,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,792,0.8553921568627451,0.8913443830570903,0.3382829727203238,0.269193634390831,0.000532178208231926,0.0006593670113943517,0.00012718878861051053,1
792,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,793,0.8578431372549019,0.8921933085501859,0.3424715461465074,0.3695521503686905,0.0007915149326436222,0.0011865131091326475,0.00039499817648902535,1
793,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,794,0.8602941176470589,0.8957952468007313,0.31989825453024867,0.2962064556777477,0.000824717222712934,0.001254035159945488,0.0004293179663363844,1
794,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,795,0.875,0.91005291005291,0.3084765411182946,0.09950454189674929,0.0005530521739274263,0.0010002683848142624,0.0004472162399906665,4
795,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,796,0.8651960784313726,0.9046793760831889,0.32115389192111643,0.3606921210885048,0.0008420108933933079,0.0010994499316439033,0.00025743903825059533,1
796,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,797,0.8529411764705882,0.8996655518394648,0.38274582489576264,0.1904081196989864,0.0007067571859806776,0.0010789299849420786,0.000372172798961401,2
797,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,798,0.8504901960784313,0.8988391376451078,0.41518851205724855,0.34181138360872865,0.000910128524992615,0.0012728478759527206,0.00036271935096010566,1
798,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,799,0.8651960784313726,0.9066213921901528,0.3636350148704414,0.4328112220391631,0.001996053149923682,0.002977333962917328,0.0009812808129936457,1
799,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,800,0.8774509803921569,0.9140893470790378,0.32268807713818903,0.16134304692968726,0.0007394190761260688,0.0009568275418132544,0.00021740848023910075,1
800,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,801,0.8676470588235294,0.9078498293515358,0.33151257072356255,0.12337508774362504,0.000965018873102963,0.0016531518194824457,0.0006881329463794827,2
801,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,802,0.8676470588235294,0.9081632653061225,0.33897753422349397,0.24078666290733963,0.0005510388291440904,0.0007072444423101842,0.00015620562771800905,1
802,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,803,0.8725490196078431,0.910958904109589,0.32761093508908706,0.16678972577210516,0.0005974530940875411,0.0008442132966592908,0.0002467602025717497,2
803,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,804,0.8676470588235294,0.9078498293515358,0.33701764350738744,0.11144232892547734,0.0005700499750673771,0.0008238169248215854,0.0002537669497542083,4
804,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,805,0.8627450980392157,0.9054054054054054,0.3651393445062579,0.22159041767008603,0.0007199535612016916,0.000984561163932085,0.0002646076027303934,1
805,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,806,0.8578431372549019,0.9016949152542373,0.3548507628661087,0.19803320633945987,0.0017294386634603143,0.0022080109920352697,0.00047857232857495546,2
806,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,807,0.8651960784313726,0.9050086355785838,0.3322224946710847,0.1314219639170915,0.0010506078833714128,0.0014449809677898884,0.00039437305531464517,2
807,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,808,0.8774509803921569,0.9110320284697508,0.3177982488345793,0.12948465626686811,0.0008380525978282094,0.0010306062176823616,0.00019255359075032175,2
808,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,809,0.8774509803921569,0.9094202898550725,0.3216763768144244,0.10061820635261635,0.0007529089343734086,0.0009055074187926948,0.00015259848441928625,3
809,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,810,0.8651960784313726,0.8987108655616943,0.33728876177623285,0.08005698470515199,0.0006717763608321548,0.0008842051029205322,0.00021242872753646225,4
810,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,811,0.875,0.906764168190128,0.34301135100095587,0.10596261220052838,0.000643002858851105,0.0009946400532498956,0.0003516371943987906,3
811,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,812,0.8799019607843137,0.9107468123861566,0.3479303556914423,0.265039786696434,0.0011539952829480171,0.0015072798123583198,0.00035328452941030264,1
812,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,813,0.875,0.9081081081081082,0.35504126525027496,0.22075958992354572,0.0013246091548353434,0.001751936273649335,0.00042732717702165246,2
813,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,814,0.8651960784313726,0.9026548672566371,0.3671119725970807,0.2181540234014392,0.000604122644290328,0.0007567685679532588,0.00015264592366293073,1
814,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,815,0.8455882352941176,0.8930390492359932,0.4168339756399612,0.3823586518410593,0.001148860203102231,0.001725965179502964,0.000577104976400733,1
815,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,816,0.8333333333333334,0.8859060402684564,0.4444121740822333,0.3596111051738262,0.0011246836511418223,0.0015977448783814907,0.00047306122723966837,1
816,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,817,0.8382352941176471,0.89,0.4554057350226988,0.23896214086562395,0.0005930437473580241,0.0007408899837173522,0.00014784620725549757,1
817,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,818,0.8357843137254902,0.8881469115191987,0.4445529301084724,0.1597031756537035,0.0006977358134463429,0.0008604556205682456,0.00016271982167381793,1
818,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,819,0.8333333333333334,0.8855218855218855,0.4174960861986905,0.20600590447429568,0.0008487904560752213,0.0011057155206799507,0.0002569250646047294,1
819,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,820,0.8382352941176471,0.8862068965517241,0.3809398692831689,0.2792311527300626,0.0014648420037701726,0.0019230296602472663,0.00045818768558092415,1
820,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,821,0.8627450980392157,0.900709219858156,0.3604677851841438,0.1961362409638241,0.0010152935283258557,0.0012096032733097672,0.00019430975953582674,2
821,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,822,0.8529411764705882,0.8897058823529411,0.3651431893528092,0.17001341469585896,0.0006679825019091368,0.0008487013401463628,0.00018071882368531078,2
822,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,823,0.8553921568627451,0.8897196261682243,0.3675972995366536,0.20124103198759258,0.0005772954318672419,0.0008527347235940397,0.00027543926262296736,2
823,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,824,0.8578431372549019,0.8937728937728938,0.35214309852716386,0.18798448145389557,0.0008932666969485581,0.0013422876363620162,0.0004490209394134581,1
824,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,825,0.8578431372549019,0.8964285714285715,0.34365400812570374,0.15476532315369695,0.00130845932289958,0.0016782372258603573,0.00036977784475311637,2
825,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,826,0.8627450980392157,0.899641577060932,0.3364943536181076,0.17943446896970272,0.0008390170987695456,0.0011532921344041824,0.0003142750065308064,1
826,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,827,0.8504901960784313,0.8942807625649913,0.3476749837909843,0.157396666938439,0.0005660478491336107,0.0010101074585691094,0.00044405958033166826,2
827,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,828,0.8406862745098039,0.8896434634974533,0.3624483522703396,0.2089382334961556,0.0011096701491624117,0.0014370051212608814,0.0003273349429946393,2
828,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,829,0.8382352941176471,0.8888888888888888,0.3858359373247653,0.10602287983056158,0.0008147634798660874,0.0010385403875261545,0.0002237769222119823,2
829,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,830,0.8406862745098039,0.8907563025210085,0.3815206617993467,0.2852275501936674,0.0010160550009459257,0.0013519180938601494,0.00033586309291422367,1
830,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,831,0.8480392156862745,0.8931034482758621,0.36133932054736745,0.3055637942161411,0.0013948958367109299,0.0018006544560194016,0.0004057586775161326,1
831,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,832,0.8651960784313726,0.9033391915641477,0.3386061432150503,0.33581142826005816,0.0010228760074824095,0.001288210740312934,0.00026533473283052444,1
832,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,833,0.8553921568627451,0.8948306595365418,0.3307421857527658,0.16119981557130814,0.0005352458683773875,0.0006891250377520919,0.00015387919847853482,1
833,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,834,0.8627450980392157,0.8981818181818182,0.32713545791293475,0.2984962612390518,0.003924296237528324,0.004998816177248955,0.0010745201725512743,1
834,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,835,0.8578431372549019,0.8953068592057761,0.3232779710042272,0.4060854963026941,0.0006072624819353223,0.0010607608128339052,0.00045349833089858294,1
835,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,836,0.8627450980392157,0.900355871886121,0.3231565946000902,0.252679287455976,0.0005850181332789361,0.0008304001530632377,0.0002453820197843015,1
836,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,837,0.8627450980392157,0.9014084507042254,0.331196697346647,0.5288436450064182,0.0009858334669843316,0.001246890053153038,0.0002610565861687064,1
837,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,838,0.8651960784313726,0.9069373942470389,0.37178330784024416,0.1637629553442821,0.0007428696262650192,0.0011080538388341665,0.00036518421256914735,2
838,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,839,0.8382352941176471,0.890728476821192,0.44284090574593377,0.09573048807214946,0.0005974814994260669,0.0007578842923976481,0.00016040279297158122,2
839,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,840,0.8431372549019608,0.893687707641196,0.4350866709205815,0.4412338212132454,0.0008967031026259065,0.0016199799720197916,0.0007232768693938851,1
840,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,841,0.8676470588235294,0.9078498293515358,0.3683583989292018,0.16880339477211237,0.0010828772792592645,0.001915033906698227,0.0008321566274389625,2
841,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,842,0.8700980392156863,0.9084628670120898,0.3339997036839087,0.16371143381628725,0.0007754999678581953,0.0010539292125031352,0.00027842927374877036,3
842,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,843,0.8700980392156863,0.9084628670120898,0.3445723749943735,0.09150110355888803,0.0005909989704377949,0.0011977115646004677,0.0006067125941626728,3
843,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,844,0.8799019607843137,0.9147826086956522,0.3356623310212265,0.3467034002145131,0.0010182237019762397,0.0014897098299115896,0.00047148612793534994,1
844,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,845,0.8823529411764706,0.9163763066202091,0.33504671954969856,0.11653010681685473,0.0005380688817240298,0.000769607606343925,0.00023153872461989522,3
845,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,846,0.8774509803921569,0.9140893470790378,0.3572131123658562,0.09199768315172858,0.0006458949646912515,0.0011110773775726557,0.00046518241288140416,3
846,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,847,0.8627450980392157,0.9050847457627119,0.39353445654406266,0.2829459061225255,0.0009190049022436142,0.0013432139530777931,0.00042420902173034847,1
847,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,848,0.8676470588235294,0.9087837837837838,0.3956852607730338,0.30139033993085224,0.0006439677090384066,0.0011309400433674455,0.00048697233432903886,1
848,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,849,0.875,0.9131175468483816,0.3692833784164167,0.24531477255125841,0.0009093151311390102,0.00127646722830832,0.00036715209716930985,1
849,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,850,0.8774509803921569,0.9110320284697508,0.3093402952905379,0.3475216378768285,0.0042088888585567474,0.006102304905653,0.0018934158142656088,1
850,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,851,0.8700980392156863,0.903107861060329,0.31854079923062933,0.07387145853911838,0.0005761884385719895,0.0008655493147671223,0.0002893609052989632,5
851,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,852,0.8480392156862745,0.8825757575757576,0.3475984121654548,0.29085424294074375,0.0006171928253024817,0.0008918731473386288,0.0002746803511399776,1
852,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,853,0.8578431372549019,0.8921933085501859,0.3290346087705271,0.45419790347417194,0.001008210121653974,0.002039071172475815,0.0010308610508218408,1
853,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,854,0.8651960784313726,0.9005424954792043,0.3280671896486014,0.1288310488065084,0.0006336793303489685,0.0009294391493313015,0.0002957598480861634,3
854,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,855,0.8357843137254902,0.8881469115191987,0.4235025730038829,0.07194091713366409,0.0005482473643496633,0.0018658728804439306,0.0013176255160942674,8
855,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,856,0.8186274509803921,0.8814102564102564,0.633507946497012,0.2639540632565816,0.0007695411331951618,0.0010197041556239128,0.00025016305153258145,1
856,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,857,0.7892156862745098,0.8647798742138365,0.8063644078473433,0.1683256234973669,0.0006873036036267877,0.0009776365477591753,0.00029033294413238764,1
857,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,858,0.7916666666666666,0.8661417322834646,0.8050961961841905,0.38364721462130547,0.002179221250116825,0.0035566589795053005,0.0013774377293884754,1
858,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,859,0.8088235294117647,0.8753993610223643,0.6814695117292086,0.26960747487222153,0.00120092264842242,0.001936991699039936,0.000736069050617516,1
859,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,860,0.8504901960784313,0.8946459412780656,0.3959222599115296,1.8099420070648193,0.002444732468575239,0.006280404981225729,0.00383567251265049,1
860,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,861,0.8431372549019608,0.879245283018868,0.37175957475076704,0.0728042810741398,0.0005959247355349362,0.0008541381685063243,0.0002582134329713881,3
861,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,862,0.8431372549019608,0.8754863813229572,0.40762375912391674,0.2903383200367292,0.0010871279519051313,0.0022897874005138874,0.001202659448608756,2
862,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,863,0.8333333333333334,0.8661417322834646,0.4193896147075529,0.28137580553690594,0.0014220841694623232,0.002171649131923914,0.0007495650206692517,1
863,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,864,0.8529411764705882,0.8850574712643678,0.3653355838146572,0.4502439300219218,0.0008794616442173719,0.0019370088120922446,0.0010575471678748727,1
864,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,865,0.8774509803921569,0.9077490774907749,0.3356486647298523,0.1790475497643153,0.0009774047648534179,0.0014270395040512085,0.0004496347683016211,4
865,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,866,0.8627450980392157,0.9014084507042254,0.3528828153149316,0.10477082317488061,0.0005648643127642572,0.0010644120629876852,0.000499547750223428,3
866,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,867,0.8578431372549019,0.9023569023569024,0.4427823449265869,0.21738536531726518,0.0005886608851142228,0.0008853554027155042,0.0002966945176012814,2
867,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,868,0.8308823529411765,0.886326194398682,0.49910969217764395,0.49568841109673184,0.001532861846499145,0.002499236725270748,0.0009663748787716031,1
868,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,869,0.8455882352941176,0.8948247078464107,0.4764177399121371,0.3881399134794871,0.0007009304827079177,0.0015454094391316175,0.0008444789564236999,1
869,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,870,0.8529411764705882,0.8983050847457628,0.4233410690783286,0.4068884688119094,0.0012207747204229236,0.001708237687125802,0.0004874629667028785,1
870,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,871,0.8602941176470589,0.9015544041450777,0.35474198192869333,0.45601924508810043,0.0021794044878333807,0.003176411148160696,0.0009970066603273153,1
871,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,872,0.8676470588235294,0.9045936395759717,0.3262247030495429,0.16282567366336784,0.0007473478326573968,0.001176624558866024,0.0004292767262086272,2
872,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,873,0.8676470588235294,0.9042553191489362,0.31949370951556105,0.10258099933465321,0.0005410775193013251,0.0009966213256120682,0.0004555438063107431,3
873,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,874,0.875,0.9081081081081082,0.3196024229457858,0.2267394377849996,0.0008395887562073767,0.0013908882392570376,0.0005512994830496609,4
874,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,875,0.8676470588235294,0.9014598540145985,0.32426605614669185,0.18017945231662857,0.000765898497775197,0.0011000948725268245,0.0003341964038554579,3
875,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,876,0.8774509803921569,0.9074074074074074,0.33806872331336435,0.15206827546159427,0.0007011138368397951,0.0011848023859784007,0.0004836885491386056,5
876,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,877,0.8700980392156863,0.9016697588126159,0.3448198361724031,0.3305551006148259,0.0009363804711028934,0.0015198945766314864,0.0005835141055285931,2
877,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,878,0.8627450980392157,0.8981818181818182,0.35171220905384887,0.3100556433200836,0.0005318981711752713,0.0010815099813044071,0.0005496118101291358,2
878,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,879,0.8529411764705882,0.8943661971830986,0.3819848165171696,0.11945861729327589,0.0007394709391519427,0.0011690231040120125,0.00042955216486006975,4
879,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,880,0.8553921568627451,0.8984509466437177,0.42516795454510287,0.5257708529631296,0.002608590293675661,0.003767249872907996,0.0011586594628170133,1
880,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,881,0.8504901960784313,0.8960817717206133,0.43576766343275997,0.9278372551004092,0.0006237664492800832,0.0011671881657093763,0.0005434217164292932,1
881,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,882,0.8578431372549019,0.9006849315068494,0.427087699862051,0.17456916222969693,0.0016087099211290479,0.0023630433715879917,0.0007543334504589438,2
882,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,883,0.8382352941176471,0.89,0.47727159243168343,0.05963233445460599,0.0007061833166517317,0.0014188948553055525,0.0007127115386538208,5
883,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,884,0.8431372549019608,0.8926174496644296,0.45311269406046645,0.6433690289656321,0.0020196856930851936,0.0034858165308833122,0.0014661308377981186,1
884,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,885,0.8627450980392157,0.903448275862069,0.3980651211687455,0.29847544555862743,0.0017974693328142166,0.0028997077606618404,0.0011022384278476238,1
885,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,886,0.8700980392156863,0.9075043630017452,0.3602202918891813,0.22903033470114073,0.0008194205584004521,0.0011003310792148113,0.0002809105208143592,1
886,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,887,0.8553921568627451,0.8952042628774423,0.34225650858499257,0.19981335351864496,0.0011376087786629796,0.0015721935778856277,0.0004345848283264786,1
887,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,888,0.8431372549019608,0.8869257950530035,0.33766620628097477,0.10784933716058731,0.0006578908651135862,0.001227380009368062,0.0005694891442544758,4
888,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,889,0.8529411764705882,0.8958333333333334,0.34748999212010234,0.317923986663421,0.0009050280787050724,0.001507643610239029,0.0006026155315339565,2
889,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,890,0.8480392156862745,0.89419795221843,0.3607636044057561,0.17886120996748406,0.0010271526407450438,0.001272963359951973,0.0002458107774145901,2
890,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,891,0.8529411764705882,0.8986486486486487,0.3815137611555995,0.12002426646649837,0.0019862353801727295,0.0027481538709253073,0.000761918374337256,5
891,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,892,0.8137254901960784,0.8782051282051282,0.5035435049338084,0.06032301407928268,0.0007551491144113243,0.0016819778829813004,0.0009268287685699761,8
892,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,893,0.7965686274509803,0.8688783570300158,0.5774356123224339,0.46604256828625995,0.001134074293076992,0.0017237842548638582,0.0005897099617868662,1
893,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,894,0.7941176470588235,0.8679245283018868,0.6028476379099575,0.24910124763846397,0.0007358044385910034,0.000970838766079396,0.00023503429838456213,1
894,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,895,0.8161764705882353,0.88,0.5320249917350856,0.2724187436203162,0.0008164659957401454,0.0014368313131853938,0.0006203653174452484,1
895,roberta-base,glue,mrpc,2,100,10,1.0,8,1,1000,True,SGD,0.33,0.9,SGD,0.001,896,0.8455882352941176,0.8955223880597015,0.40356566619091466,0.17846720743303499,0.0008325353846885264,0.0012497017160058022,0.00041716633131727576,1
